Date,Open,High,Low,Close,Volume
2020-07-29 00:00:00+08:00,12530.74,12660.87,12488.01,12540.97,3067000
2020-07-30 00:00:00+08:00,12691.86,12769.47,12616.83,12722.92,3244900
2020-07-31 00:00:00+08:00,12653.46,12733.48,12635.71,12664.8,3171700
2020-08-03 00:00:00+08:00,12642.73,12673.02,12506.59,12513.03,3391600
2020-08-04 00:00:00+08:00,12577.88,12709.92,12577.88,12709.92,3465700
2020-08-05 00:00:00+08:00,12762.34,12816.39,12739.99,12802.3,3917200
2020-08-06 00:00:00+08:00,12894.24,12971.87,12851.2,12913.5,4098100
2020-08-07 00:00:00+08:00,12901.43,12912.63,12791.18,12828.87,3831300
2020-08-10 00:00:00+08:00,12786.8,12933.16,12786.8,12894.0,3952000
2020-08-11 00:00:00+08:00,12856.46,12906.01,12780.19,12780.19,3726400
2020-08-12 00:00:00+08:00,12713.63,12730.96,12625.54,12670.35,3440300
2020-08-13 00:00:00+08:00,12758.87,12812.8,12717.13,12763.13,3631900
2020-08-14 00:00:00+08:00,12709.97,12801.31,12679.19,12795.46,3896200
2020-08-17 00:00:00+08:00,12813.94,12956.11,12800.69,12956.11,4310300
2020-08-18 00:00:00+08:00,12974.96,12981.58,12840.25,12872.14,3911700
2020-08-19 00:00:00+08:00,12904.84,12950.11,12778.64,12778.64,4459400
2020-08-20 00:00:00+08:00,12764.75,12764.75,12144.76,12362.64,6063400
2020-08-21 00:00:00+08:00,12462.52,12638.65,12462.52,12607.84,3778800
2020-08-24 00:00:00+08:00,12629.78,12702.94,12567.95,12647.13,3397300
2020-08-25 00:00:00+08:00,12706.4,12814.56,12698.85,12758.25,3891600
2020-08-26 00:00:00+08:00,12768.96,12833.29,12734.69,12833.29,3413200
2020-08-27 00:00:00+08:00,12888.65,12960.68,12786.45,12797.31,4956500
2020-08-28 00:00:00+08:00,12759.3,12799.16,12674.57,12728.85,3774200
2020-08-31 00:00:00+08:00,12763.44,12831.38,12591.45,12591.45,4820400
2020-09-01 00:00:00+08:00,12617.39,12703.28,12565.83,12703.28,4070500
2020-09-02 00:00:00+08:00,12772.43,12802.61,12646.47,12699.5,3968600
2020-09-03 00:00:00+08:00,12774.97,12857.79,12732.32,12757.97,5711400
2020-09-04 00:00:00+08:00,12645.92,12655.67,12559.78,12637.95,5122000
2020-09-07 00:00:00+08:00,12645.93,12725.05,12575.36,12601.4,5406000
2020-09-08 00:00:00+08:00,12637.42,12702.55,12614.72,12663.56,4243200
2020-09-09 00:00:00+08:00,12592.18,12616.57,12480.5,12608.58,4223700
2020-09-10 00:00:00+08:00,12665.74,12708.64,12650.4,12691.75,4738300
2020-09-11 00:00:00+08:00,12697.46,12701.79,12616.68,12675.95,4644800
2020-09-14 00:00:00+08:00,12680.41,12793.07,12680.41,12787.82,3515300
2020-09-15 00:00:00+08:00,12787.42,12857.73,12773.23,12845.65,3475900
2020-09-16 00:00:00+08:00,12989.81,13021.68,12948.72,12976.76,3609400
2020-09-17 00:00:00+08:00,12920.15,12972.52,12851.52,12872.74,3259900
2020-09-18 00:00:00+08:00,12858.6,12927.81,12841.09,12875.62,3858100
2020-09-21 00:00:00+08:00,12874.61,12952.31,12795.09,12795.12,3612600
2020-09-22 00:00:00+08:00,12786.91,12786.91,12632.74,12645.51,3420700
2020-09-23 00:00:00+08:00,12656.3,12700.89,12548.07,12583.88,3552700
2020-09-24 00:00:00+08:00,12487.48,12487.48,12264.38,12264.38,4698500
2020-09-25 00:00:00+08:00,12312.94,12385.81,12149.81,12232.91,4286100
2020-09-28 00:00:00+08:00,12282.36,12462.76,12282.36,12462.76,3002400
2020-09-29 00:00:00+08:00,12488.1,12571.34,12429.72,12467.73,2887800
2020-09-30 00:00:00+08:00,12483.65,12568.68,12466.58,12515.61,2462100
2020-10-05 00:00:00+08:00,12567.88,12637.62,12519.12,12548.28,2876800
2020-10-06 00:00:00+08:00,12644.09,12706.39,12644.09,12704.23,3064800
2020-10-07 00:00:00+08:00,12667.51,12774.36,12619.81,12746.37,2873000
2020-10-08 00:00:00+08:00,12832.54,12887.19,12818.01,12887.19,3427200
2020-10-12 00:00:00+08:00,12959.15,12997.79,12898.89,12955.91,3714400
2020-10-13 00:00:00+08:00,12988.44,12994.66,12857.1,12947.13,3354400
2020-10-14 00:00:00+08:00,12927.09,12960.0,12895.79,12919.31,3672900
2020-10-15 00:00:00+08:00,12892.29,12909.11,12786.26,12827.82,3580300
2020-10-16 00:00:00+08:00,12814.16,12896.3,12750.37,12750.37,3718400
2020-10-19 00:00:00+08:00,12803.32,12911.41,12803.32,12908.34,2971300
2020-10-20 00:00:00+08:00,12889.99,12917.75,12862.37,12862.37,2623800
2020-10-21 00:00:00+08:00,12889.88,12942.12,12846.42,12877.25,3419400
2020-10-22 00:00:00+08:00,12854.97,12917.03,12827.4,12917.03,3683000
2020-10-23 00:00:00+08:00,12945.12,12963.26,12875.23,12898.82,3531700
2020-10-26 00:00:00+08:00,12923.55,12971.58,12894.18,12909.03,4288700
2020-10-27 00:00:00+08:00,12867.77,12884.32,12821.07,12875.01,3583700
2020-10-28 00:00:00+08:00,12853.76,12879.98,12761.33,12793.75,3657900
2020-10-29 00:00:00+08:00,12687.64,12699.82,12583.37,12662.91,3741600
2020-10-30 00:00:00+08:00,12651.35,12656.29,12546.34,12546.34,3918600
2020-11-02 00:00:00+08:00,12565.32,12594.34,12480.66,12591.31,2950900
2020-11-03 00:00:00+08:00,12641.28,12760.14,12641.28,12736.01,2946900
2020-11-04 00:00:00+08:00,12766.86,12885.28,12736.02,12867.9,3335500
2020-11-05 00:00:00+08:00,12878.01,12918.8,12840.4,12918.8,2946300
2020-11-06 00:00:00+08:00,12952.49,12999.16,12927.3,12973.53,3215100
2020-11-09 00:00:00+08:00,13053.98,13149.9,13048.67,13127.47,3696600
2020-11-10 00:00:00+08:00,13090.65,13142.22,13022.92,13081.72,4774300
2020-11-11 00:00:00+08:00,13067.04,13262.19,13067.04,13262.19,5109800
2020-11-12 00:00:00+08:00,13324.86,13324.86,13193.74,13221.78,3935700
2020-11-13 00:00:00+08:00,13221.8,13273.33,13170.12,13273.33,3526400
2020-11-16 00:00:00+08:00,13356.74,13551.83,13356.74,13551.83,3858000
2020-11-17 00:00:00+08:00,13723.77,13780.12,13593.01,13593.01,4123400
2020-11-18 00:00:00+08:00,13628.42,13773.29,13608.72,13773.29,4140300
2020-11-19 00:00:00+08:00,13775.26,13785.92,13700.04,13722.43,3973800
2020-11-20 00:00:00+08:00,13702.59,13726.22,13666.07,13716.44,3869400
2020-11-23 00:00:00+08:00,13793.55,13921.16,13793.55,13878.01,4442800
2020-11-24 00:00:00+08:00,13918.84,13951.17,13798.32,13807.13,5153400
2020-11-25 00:00:00+08:00,13860.95,13893.2,13731.81,13738.83,5163800
2020-11-26 00:00:00+08:00,13763.79,13856.76,13763.79,13845.66,4596800
2020-11-27 00:00:00+08:00,13833.21,13885.01,13811.81,13867.09,4863800
2020-11-30 00:00:00+08:00,13917.65,13969.39,13722.89,13722.89,7445200
2020-12-01 00:00:00+08:00,13810.55,13885.67,13749.71,13885.67,6561000
2020-12-02 00:00:00+08:00,13970.51,13995.7,13894.7,13989.14,6589100
2020-12-03 00:00:00+08:00,13988.49,14049.58,13940.07,13977.09,6081000
2020-12-04 00:00:00+08:00,14010.17,14149.56,14010.17,14132.44,6852600
2020-12-07 00:00:00+08:00,14230.0,14306.87,14142.02,14256.6,8157200
2020-12-08 00:00:00+08:00,14251.94,14367.0,14184.58,14360.4,6401000
2020-12-09 00:00:00+08:00,14336.69,14427.41,14336.69,14390.14,6287100
2020-12-10 00:00:00+08:00,14295.15,14319.38,14191.85,14249.49,6332100
2020-12-11 00:00:00+08:00,14298.59,14353.17,14081.42,14261.69,6398300
2020-12-14 00:00:00+08:00,14238.92,14270.34,14182.25,14211.05,5733400
2020-12-15 00:00:00+08:00,14206.33,14256.55,14053.35,14068.52,6314600
2020-12-16 00:00:00+08:00,14145.24,14339.5,14145.24,14304.46,4861300
2020-12-17 00:00:00+08:00,14326.16,14338.4,14213.49,14258.93,4300900
2020-12-18 00:00:00+08:00,14268.13,14329.12,14245.6,14249.96,5686900
2020-12-21 00:00:00+08:00,14273.79,14384.96,14166.89,14384.96,6280700
2020-12-22 00:00:00+08:00,14348.11,14411.93,14175.69,14177.46,8023200
2020-12-23 00:00:00+08:00,14180.7,14247.79,14134.87,14223.09,5537300
2020-12-24 00:00:00+08:00,14256.29,14324.42,14256.29,14280.28,5380500
2020-12-25 00:00:00+08:00,14306.98,14400.83,14296.97,14331.42,5375300
2020-12-28 00:00:00+08:00,14363.45,14483.07,14363.45,14483.07,6279800
2020-12-29 00:00:00+08:00,14500.91,14547.07,14435.03,14472.05,7396000
2020-12-30 00:00:00+08:00,14485.97,14695.44,14476.69,14687.7,6211900
2020-12-31 00:00:00+08:00,14704.53,14760.06,14646.33,14732.53,5881100
2021-01-04 00:00:00+08:00,14720.25,14937.13,14720.25,14902.03,6487600
2021-01-05 00:00:00+08:00,14913.64,15000.03,14861.99,15000.03,6302200
2021-01-06 00:00:00+08:00,15145.85,15197.68,14837.0,14983.13,7787000
2021-01-07 00:00:00+08:00,15059.52,15270.4,15049.86,15214.0,5878900
2021-01-08 00:00:00+08:00,15365.13,15463.95,15275.38,15463.95,6192800
2021-01-11 00:00:00+08:00,15425.58,15557.3,15395.73,15557.3,5319100
2021-01-12 00:00:00+08:00,15549.53,15642.03,15421.23,15500.7,6399400
2021-01-13 00:00:00+08:00,15550.16,15778.52,15550.16,15769.98,5900400
2021-01-14 00:00:00+08:00,15651.2,15760.15,15620.96,15707.19,5571500
2021-01-15 00:00:00+08:00,15987.16,16041.59,15615.11,15616.39,6418300
2021-01-18 00:00:00+08:00,15676.45,15676.45,15320.97,15612.0,5431000
2021-01-19 00:00:00+08:00,15716.64,15928.14,15716.64,15877.37,5516500
2021-01-20 00:00:00+08:00,15934.85,16004.32,15745.48,15806.18,7303000
2021-01-21 00:00:00+08:00,15775.73,16238.46,15775.73,16153.77,5268500
2021-01-22 00:00:00+08:00,15984.89,16138.04,15973.02,16019.03,5023800
2021-01-25 00:00:00+08:00,16006.21,16014.96,15772.63,15946.54,4667900
2021-01-26 00:00:00+08:00,15955.16,16023.87,15589.21,15658.85,4526600
2021-01-27 00:00:00+08:00,15711.76,15837.47,15642.12,15701.45,4293000
2021-01-28 00:00:00+08:00,15519.85,15557.02,15367.45,15415.88,5142300
2021-01-29 00:00:00+08:00,15544.36,15603.41,15138.31,15138.31,5546700
2021-02-01 00:00:00+08:00,15176.56,15429.98,15089.96,15410.09,4413200
2021-02-02 00:00:00+08:00,15546.69,15838.15,15546.69,15760.05,4965800
2021-02-03 00:00:00+08:00,15828.64,15896.4,15741.16,15771.32,5015900
2021-02-04 00:00:00+08:00,15697.75,15801.37,15606.74,15706.22,4217800
2021-02-05 00:00:00+08:00,15805.76,15938.09,15774.34,15802.4,4311100
2021-02-17 00:00:00+08:00,16197.45,16406.78,16197.45,16362.29,5847800
2021-02-18 00:00:00+08:00,16366.23,16517.73,16323.22,16424.51,5808600
2021-02-19 00:00:00+08:00,16376.91,16382.7,16211.25,16341.38,5567600
2021-02-22 00:00:00+08:00,16445.87,16579.17,16410.16,16410.16,6377000
2021-02-23 00:00:00+08:00,16320.88,16467.75,16211.75,16443.4,6508000
2021-02-24 00:00:00+08:00,16329.54,16456.94,16212.53,16212.53,6503200
2021-02-25 00:00:00+08:00,16376.8,16474.05,16322.27,16452.18,6958100
2021-02-26 00:00:00+08:00,16190.04,16190.04,15953.8,15953.8,7625000
2021-03-02 00:00:00+08:00,16127.87,16262.91,15946.88,15946.88,6314300
2021-03-03 00:00:00+08:00,15992.32,16211.73,15884.55,16211.73,5473300
2021-03-04 00:00:00+08:00,16091.75,16091.75,15840.99,15906.41,5822900
2021-03-05 00:00:00+08:00,15759.58,15934.43,15636.43,15855.23,4705600
2021-03-08 00:00:00+08:00,15943.37,16074.97,15816.5,15820.11,4746800
2021-03-09 00:00:00+08:00,15715.07,15864.26,15657.92,15853.09,5441900
2021-03-10 00:00:00+08:00,15921.45,15986.07,15857.32,15911.67,4340600
2021-03-11 00:00:00+08:00,15947.21,16216.22,15947.21,16179.56,5113400
2021-03-12 00:00:00+08:00,16241.55,16298.03,16166.35,16255.18,4907000
2021-03-15 00:00:00+08:00,16256.58,16281.91,16194.91,16249.33,4681700
2021-03-16 00:00:00+08:00,16253.93,16340.66,16244.99,16313.16,5049000
2021-03-17 00:00:00+08:00,16312.98,16349.21,16166.35,16215.82,4911400
2021-03-18 00:00:00+08:00,16264.61,16410.02,16264.61,16287.84,5694800
2021-03-19 00:00:00+08:00,16186.46,16186.46,16022.17,16070.24,6753400
2021-03-22 00:00:00+08:00,16065.5,16235.63,15983.77,16189.22,7093200
2021-03-23 00:00:00+08:00,16250.2,16351.38,16166.29,16177.59,7291400
2021-03-24 00:00:00+08:00,15994.96,16125.54,15967.95,16032.12,5549900
2021-03-25 00:00:00+08:00,16010.54,16146.58,15944.96,16060.14,5947800
2021-03-26 00:00:00+08:00,16140.37,16325.62,16140.37,16305.88,5404200
2021-03-29 00:00:00+08:00,16411.67,16520.89,16411.67,16475.97,6897800
2021-03-30 00:00:00+08:00,16490.31,16556.19,16438.4,16554.9,5851100
2021-03-31 00:00:00+08:00,16529.23,16550.2,16427.2,16431.13,5865500
2021-04-01 00:00:00+08:00,16538.28,16602.47,16496.16,16571.28,5687600
2021-04-07 00:00:00+08:00,16771.35,16816.34,16715.32,16815.36,6682200
2021-04-08 00:00:00+08:00,16786.56,16926.72,16735.78,16926.44,7382600
2021-04-09 00:00:00+08:00,16974.28,17016.13,16815.59,16854.1,8624700
2021-04-12 00:00:00+08:00,16908.55,16979.35,16793.54,16859.7,9009000
2021-04-13 00:00:00+08:00,16872.4,17041.37,16802.22,16824.91,10350300
2021-04-14 00:00:00+08:00,16869.78,16935.39,16559.57,16865.97,10140000
2021-04-15 00:00:00+08:00,16851.06,17076.73,16851.06,17076.73,7006700
2021-04-16 00:00:00+08:00,17028.35,17158.81,16998.91,17158.81,7912900
2021-04-19 00:00:00+08:00,17141.25,17294.15,17135.52,17263.28,10158100
2021-04-20 00:00:00+08:00,17231.58,17323.87,17175.02,17323.87,9165400
2021-04-21 00:00:00+08:00,17282.76,17282.76,17167.39,17202.11,9427000
2021-04-22 00:00:00+08:00,17302.73,17428.15,17066.17,17096.97,14999500
2021-04-23 00:00:00+08:00,17117.49,17300.27,17055.48,17300.27,9329900
2021-04-26 00:00:00+08:00,17378.36,17572.29,17378.36,17572.29,9298000
2021-04-27 00:00:00+08:00,17586.02,17630.19,17489.71,17595.9,9687900
2021-04-28 00:00:00+08:00,17610.72,17628.81,17497.74,17567.53,10510700
2021-04-29 00:00:00+08:00,17646.93,17709.23,17548.3,17566.66,10991600
2021-05-03 00:00:00+08:00,17505.52,17546.94,17222.35,17222.35,11037100
2021-05-04 00:00:00+08:00,17249.56,17328.55,16647.61,16933.78,12968600
2021-05-05 00:00:00+08:00,16968.75,17052.2,16843.44,16843.44,8435500
2021-05-06 00:00:00+08:00,16925.52,17088.73,16764.71,16994.36,9028200
2021-05-07 00:00:00+08:00,17032.23,17285.0,17032.23,17285.0,8356000
2021-05-10 00:00:00+08:00,17274.23,17304.47,17188.15,17235.61,9059300
2021-05-11 00:00:00+08:00,17137.19,17137.19,16460.87,16583.13,12909700
2021-05-12 00:00:00+08:00,16515.88,16552.63,15165.27,15902.37,13913300
2021-05-13 00:00:00+08:00,15668.33,16031.93,15368.54,15670.1,10615100
2021-05-14 00:00:00+08:00,15819.24,16075.48,15702.1,15827.09,9406800
2021-05-17 00:00:00+08:00,15554.99,15719.74,15159.86,15353.89,9443500
2021-05-18 00:00:00+08:00,15564.96,16153.77,15564.96,16145.98,7546900
2021-05-19 00:00:00+08:00,16112.21,16273.98,16009.76,16132.66,8707800
2021-05-20 00:00:00+08:00,16122.52,16154.08,15943.45,16042.36,8178100
2021-05-21 00:00:00+08:00,16136.86,16431.14,16136.86,16302.06,7531400
2021-05-24 00:00:00+08:00,16246.52,16397.59,16136.97,16338.29,7333500
2021-05-25 00:00:00+08:00,16444.75,16657.6,16444.75,16595.67,9038500
2021-05-26 00:00:00+08:00,16645.17,16706.29,16523.23,16643.69,6816100
2021-05-27 00:00:00+08:00,16591.7,16601.61,16419.42,16601.61,8532000
2021-05-28 00:00:00+08:00,16690.04,16889.01,16690.04,16870.86,8549300
2021-05-31 00:00:00+08:00,16948.47,17113.33,16939.91,17068.43,9490500
2021-06-01 00:00:00+08:00,17098.49,17184.3,17060.45,17162.38,7821200
2021-06-02 00:00:00+08:00,17192.91,17274.66,17056.42,17165.04,9368700
2021-06-03 00:00:00+08:00,17201.3,17311.28,17198.89,17246.16,8355400
2021-06-04 00:00:00+08:00,17225.06,17225.06,17084.49,17147.41,8595000
2021-06-07 00:00:00+08:00,17176.09,17189.23,16775.85,17083.91,8683700
2021-06-08 00:00:00+08:00,17094.34,17181.52,17056.53,17076.21,5658700
2021-06-09 00:00:00+08:00,17082.52,17082.52,16907.43,16966.22,6310000
2021-06-10 00:00:00+08:00,17024.54,17159.22,16978.01,17159.22,6582700
2021-06-11 00:00:00+08:00,17200.45,17278.55,17193.61,17213.52,6154800
2021-06-15 00:00:00+08:00,17279.7,17371.29,17279.7,17371.29,6317500
2021-06-16 00:00:00+08:00,17357.37,17398.22,17275.02,17307.86,7962000
2021-06-17 00:00:00+08:00,17254.84,17390.61,17150.52,17390.61,6398800
2021-06-18 00:00:00+08:00,17384.74,17417.5,17318.54,17318.54,7976600
2021-06-21 00:00:00+08:00,17305.49,17305.49,17023.31,17062.98,7503200
2021-06-22 00:00:00+08:00,17162.71,17270.47,17075.55,17075.55,8917000
2021-06-23 00:00:00+08:00,17127.59,17375.79,17127.59,17336.71,8083500
2021-06-24 00:00:00+08:00,17358.57,17439.63,17319.89,17407.96,6453900
2021-06-25 00:00:00+08:00,17471.07,17597.33,17471.07,17502.99,6766700
2021-06-28 00:00:00+08:00,17531.82,17595.51,17481.23,17590.97,7091900
2021-06-29 00:00:00+08:00,17621.15,17713.24,17541.14,17598.19,8437900
2021-06-30 00:00:00+08:00,17648.25,17797.27,17648.25,17755.46,7979400
2021-07-01 00:00:00+08:00,17801.19,17863.9,17644.36,17713.94,9647200
2021-07-02 00:00:00+08:00,17745.69,17795.88,17676.98,17710.15,8973200
2021-07-05 00:00:00+08:00,17783.8,17945.52,17783.8,17919.33,7425200
2021-07-06 00:00:00+08:00,17929.22,18008.37,17895.78,17913.07,6634400
2021-07-07 00:00:00+08:00,17901.25,17933.62,17756.82,17850.69,6893400
2021-07-08 00:00:00+08:00,17880.9,17935.11,17742.08,17866.09,8078500
2021-07-09 00:00:00+08:00,17778.12,17778.12,17597.46,17661.48,6565500
2021-07-12 00:00:00+08:00,17843.3,17947.9,17759.9,17814.33,6898800
2021-07-13 00:00:00+08:00,17931.47,18018.04,17786.76,17847.52,8913100
2021-07-14 00:00:00+08:00,17892.51,17940.86,17716.44,17845.75,7380100
2021-07-15 00:00:00+08:00,17878.78,18034.19,17878.78,18034.19,5697300
2021-07-16 00:00:00+08:00,17839.58,17926.38,17779.61,17895.25,6709700
2021-07-19 00:00:00+08:00,17854.35,17854.35,17708.15,17789.25,5948000
2021-07-20 00:00:00+08:00,17724.92,17724.92,17500.69,17528.74,6263700
2021-07-21 00:00:00+08:00,17593.6,17707.56,17352.24,17458.79,7703300
2021-07-22 00:00:00+08:00,17482.81,17667.38,17482.81,17572.33,6900500
2021-07-23 00:00:00+08:00,17603.95,17672.6,17511.86,17572.92,6686500
2021-07-26 00:00:00+08:00,17554.93,17637.36,17403.56,17403.56,5927200
2021-07-27 00:00:00+08:00,17394.77,17459.35,17264.5,17269.87,6079500
2021-07-28 00:00:00+08:00,17252.87,17252.87,16893.7,17135.22,6728900
2021-07-29 00:00:00+08:00,17216.58,17402.81,17190.48,17402.81,5660700
2021-07-30 00:00:00+08:00,17414.77,17429.01,17237.67,17247.41,6577000
2021-08-02 00:00:00+08:00,17256.61,17503.28,17231.22,17503.28,5186900
2021-08-03 00:00:00+08:00,17489.12,17553.76,17456.2,17553.76,4533200
2021-08-04 00:00:00+08:00,17588.64,17636.11,17557.18,17623.89,5817500
2021-08-05 00:00:00+08:00,17624.82,17643.97,17566.72,17603.12,6348300
2021-08-06 00:00:00+08:00,17593.85,17593.85,17469.68,17526.28,5686300
2021-08-09 00:00:00+08:00,17505.01,17510.09,17350.15,17485.15,5189400
2021-08-10 00:00:00+08:00,17492.45,17524.91,17305.06,17323.64,4788400
2021-08-11 00:00:00+08:00,17308.62,17327.2,17090.25,17227.18,5654700
2021-08-12 00:00:00+08:00,17221.35,17233.11,17139.21,17219.94,4227200
2021-08-13 00:00:00+08:00,17216.34,17216.34,16978.11,16982.11,5206300
2021-08-16 00:00:00+08:00,16941.33,16983.59,16773.57,16858.77,4958100
2021-08-17 00:00:00+08:00,16841.62,16870.55,16657.63,16661.36,4136900
2021-08-18 00:00:00+08:00,16630.99,16826.27,16418.54,16826.27,5284900
2021-08-19 00:00:00+08:00,16777.78,16777.78,16375.4,16375.4,5329700
2021-08-20 00:00:00+08:00,16426.98,16507.11,16248.08,16341.94,4562600
2021-08-23 00:00:00+08:00,16459.13,16785.29,16459.13,16741.84,4379900
2021-08-24 00:00:00+08:00,16830.63,16904.3,16779.9,16818.73,5515800
2021-08-25 00:00:00+08:00,16821.08,17045.86,16821.08,17045.86,4501500
2021-08-26 00:00:00+08:00,17177.39,17201.42,16984.69,17066.96,4595100
2021-08-27 00:00:00+08:00,17061.1,17229.89,17000.26,17209.93,4252800
2021-08-30 00:00:00+08:00,17244.62,17396.52,17244.62,17396.52,3860100
2021-08-31 00:00:00+08:00,17384.61,17490.29,17207.57,17490.29,4900300
2021-09-01 00:00:00+08:00,17463.8,17503.93,17415.52,17473.99,4520700
2021-09-02 00:00:00+08:00,17455.92,17523.16,17319.76,17319.76,4558000
2021-09-03 00:00:00+08:00,17380.52,17540.78,17380.52,17516.92,4494700
2021-09-06 00:00:00+08:00,17534.05,17633.67,17461.07,17495.3,5068400
2021-09-07 00:00:00+08:00,17534.38,17559.21,17388.37,17428.87,4347400
2021-09-08 00:00:00+08:00,17411.53,17447.58,17167.08,17270.49,4088600
2021-09-09 00:00:00+08:00,17175.04,17319.09,17122.95,17304.33,3138500
2021-09-10 00:00:00+08:00,17270.28,17474.57,17270.28,17474.57,3450400
2021-09-13 00:00:00+08:00,17452.16,17482.57,17387.57,17446.31,3675300
2021-09-14 00:00:00+08:00,17463.78,17529.47,17424.54,17434.9,3725300
2021-09-15 00:00:00+08:00,17434.02,17439.75,17316.52,17354.0,3839700
2021-09-16 00:00:00+08:00,17332.34,17411.37,17254.1,17278.7,3781900
2021-09-17 00:00:00+08:00,17279.29,17408.71,17235.45,17276.79,4564600
2021-09-22 00:00:00+08:00,17196.79,17196.79,16838.58,16925.82,4648700
2021-09-23 00:00:00+08:00,16998.07,17145.25,16998.07,17078.22,3706500
2021-09-24 00:00:00+08:00,17130.74,17273.59,17130.74,17260.19,3963900
2021-09-27 00:00:00+08:00,17278.11,17335.99,17235.68,17313.77,4368100
2021-09-28 00:00:00+08:00,17286.89,17286.89,17113.47,17181.44,3676400
2021-09-29 00:00:00+08:00,17127.86,17127.86,16801.78,16855.46,4613200
2021-09-30 00:00:00+08:00,16886.57,16994.21,16767.2,16934.77,4145900
2021-10-01 00:00:00+08:00,16883.0,16883.0,16503.74,16570.89,5034000
2021-10-04 00:00:00+08:00,16600.52,16680.29,16380.06,16408.35,4455400
2021-10-05 00:00:00+08:00,16362.27,16460.75,16162.17,16460.75,4344700
2021-10-06 00:00:00+08:00,16488.21,16568.21,16303.63,16393.16,3980200
2021-10-07 00:00:00+08:00,16465.57,16731.58,16465.57,16713.86,3979100
2021-10-08 00:00:00+08:00,16742.35,16771.71,16605.49,16640.43,3630500
2021-10-12 00:00:00+08:00,16589.72,16589.72,16349.49,16462.84,3840700
2021-10-13 00:00:00+08:00,16480.98,16543.33,16328.47,16347.99,3780500
2021-10-14 00:00:00+08:00,16392.51,16519.96,16347.88,16387.28,3823900
2021-10-15 00:00:00+08:00,16426.76,16781.19,16426.76,16781.19,3616300
2021-10-18 00:00:00+08:00,16816.94,16862.03,16695.89,16705.46,4145800
2021-10-19 00:00:00+08:00,16791.12,16916.72,16772.15,16900.67,3873500
2021-10-20 00:00:00+08:00,16936.2,16973.86,16855.81,16887.82,3633300
2021-10-21 00:00:00+08:00,16904.46,17026.89,16873.99,16889.51,4307800
2021-10-22 00:00:00+08:00,16900.32,16932.89,16800.49,16888.74,3796200
2021-10-25 00:00:00+08:00,16879.34,16930.98,16784.11,16894.24,3360900
2021-10-26 00:00:00+08:00,16909.32,17067.15,16909.32,17034.34,3828200
2021-10-27 00:00:00+08:00,17037.37,17079.6,16973.16,17074.55,3536400
2021-10-28 00:00:00+08:00,17081.17,17104.86,16994.37,17041.63,4615900
2021-10-29 00:00:00+08:00,17058.04,17073.97,16920.68,16987.41,4554900
2021-11-01 00:00:00+08:00,17021.77,17119.43,17021.77,17068.24,4505300
2021-11-02 00:00:00+08:00,17094.42,17237.09,17026.63,17065.97,5366000
2021-11-03 00:00:00+08:00,17087.89,17153.76,17080.51,17122.16,4649400
2021-11-04 00:00:00+08:00,17158.28,17219.65,17061.46,17078.86,4495000
2021-11-05 00:00:00+08:00,17097.16,17296.9,17097.16,17296.9,4755100
2021-11-08 00:00:00+08:00,17323.39,17415.3,17279.46,17415.3,5609900
2021-11-09 00:00:00+08:00,17433.1,17581.52,17433.1,17541.36,5480400
2021-11-10 00:00:00+08:00,17549.09,17575.44,17489.87,17559.65,5804300
2021-11-11 00:00:00+08:00,17527.18,17527.18,17403.48,17452.52,6146900
2021-11-12 00:00:00+08:00,17479.55,17602.05,17479.55,17518.13,5532600
2021-11-15 00:00:00+08:00,17560.52,17683.19,17560.52,17634.47,5366800
2021-11-16 00:00:00+08:00,17639.96,17708.1,17629.8,17693.13,6220100
2021-11-17 00:00:00+08:00,17705.29,17764.04,17669.58,17764.04,6399300
2021-11-18 00:00:00+08:00,17767.06,17841.37,17748.21,17841.37,6803100
2021-11-19 00:00:00+08:00,17864.19,17986.18,17786.05,17818.31,6246900
2021-11-22 00:00:00+08:00,17828.53,17857.73,17790.64,17803.54,4908200
2021-11-23 00:00:00+08:00,17797.9,17797.9,17650.07,17666.12,5002100
2021-11-24 00:00:00+08:00,17680.16,17722.89,17588.78,17642.52,4917100
2021-11-25 00:00:00+08:00,17686.12,17724.5,17609.51,17654.19,4708400
2021-11-26 00:00:00+08:00,17641.79,17641.79,17330.44,17369.39,5676100
2021-11-29 00:00:00+08:00,17320.01,17415.63,17167.24,17328.09,4887500
2021-11-30 00:00:00+08:00,17369.79,17535.23,17369.79,17427.76,6132900
2021-12-01 00:00:00+08:00,17428.61,17626.21,17374.59,17585.99,4219800
2021-12-02 00:00:00+08:00,17575.91,17741.55,17559.44,17724.88,4988600
2021-12-03 00:00:00+08:00,17720.93,17781.14,17670.32,17697.14,4400000
2021-12-06 00:00:00+08:00,17650.67,17763.42,17585.95,17688.21,3850100
2021-12-07 00:00:00+08:00,17734.19,17796.92,17642.32,17796.92,5417700
2021-12-08 00:00:00+08:00,17845.06,17988.88,17832.42,17832.42,5272600
2021-12-09 00:00:00+08:00,17880.41,17925.12,17807.12,17914.12,5266100
2021-12-10 00:00:00+08:00,17893.29,17893.29,17767.8,17826.26,4629000
2021-12-13 00:00:00+08:00,17841.03,17919.35,17767.6,17767.6,4799000
2021-12-14 00:00:00+08:00,17754.38,17754.38,17566.99,17599.37,4871000
2021-12-15 00:00:00+08:00,17592.87,17678.78,17556.87,17660.1,3773800
